	time (s)     A(t) 		SEM 10 traj
   6.9780000e-02   2.4590000e+02   4.1858226e+00
   6.9800000e-02   2.4560000e+02   4.5611889e+00
   6.9820000e-02   2.4550000e+02   4.4001263e+00
   6.9840000e-02   2.4540000e+02   4.4276906e+00
   6.9860000e-02   2.4580000e+02   4.5772384e+00
   6.9880000e-02   2.4580000e+02   4.7884119e+00
   6.9900000e-02   2.4580000e+02   4.6207263e+00
   6.9920000e-02   2.4600000e+02   4.5752960e+00
   6.9940000e-02   2.4580000e+02   4.5650849e+00
   6.9960000e-02   2.4610000e+02   4.4533383e+00
   6.9980000e-02   2.4630000e+02   4.5142983e+00
   7.0000000e-02   2.4610000e+02   4.4707693e+00
